subscriber_id,cohort_month,city,channel,category,plan_tenure_months,monthly_rental_inr,first_delivery_delay_days,nps_score,payment_failures_90d,swap_requests_60d,support_tickets_60d,subscriber_age,churn_month,is_churned,months_observable,months_active,revenue_inr
8916,2024-08-01,Bengaluru,Meta_Ads,Dining,3,1392,0,10,0,0,1,29,,0,21,21,29232
8917,2024-04-01,Hyderabad,Google_Ads,Sofa,3,1539,2,5,1,0,2,25,6.0,1,25,6,9234
8918,2024-01-01,Bengaluru,Google_Ads,Wardrobe,12,930,3,6,1,0,1,33,,0,28,28,26040
8919,2024-09-01,Pune,Organic,Wardrobe,12,1000,2,7,0,0,2,29,3.0,1,20,3,3000
8920,2024-10-01,Mumbai,Direct,Wardrobe,6,932,0,7,0,0,0,40,4.0,1,19,4,3728
8921,2024-09-01,Mumbai,Meta_Ads,Bed,6,1156,4,1,0,1,1,41,1.0,1,20,1,1156
8922,2024-06-01,Hyderabad,Meta_Ads,Sofa,6,1385,2,1,0,0,0,30,1.0,1,23,1,1385
8923,2024-08-01,Mumbai,Google_Ads,Full_Home,12,3961,0,1,0,1,0,28,2.0,1,21,2,7922
8924,2024-05-01,Bengaluru,Referral,Dining,6,1820,2,8,0,0,2,29,3.0,1,24,3,5460
8925,2024-05-01,Bengaluru,Google_Ads,Full_Home,6,4476,2,8,0,0,0,25,,0,24,24,107424
8926,2024-04-01,Delhi,Meta_Ads,Study,3,776,3,7,0,0,1,31,11.0,1,25,11,8536
8927,2024-03-01,Mumbai,Meta_Ads,Full_Home,3,4487,4,1,0,0,1,24,1.0,1,26,1,4487
8928,2024-12-01,Pune,Google_Ads,Sofa,3,1290,1,1,0,0,1,30,2.0,1,17,2,2580
8929,2024-08-01,Mumbai,Direct,Sofa,6,1314,2,7,0,1,1,25,3.0,1,21,3,3942
8930,2024-03-01,Mumbai,Direct,Dining,6,1785,0,9,0,0,0,25,6.0,1,26,6,10710
8931,2024-11-01,Mumbai,Meta_Ads,Dining,6,1579,0,7,1,0,1,26,2.0,1,18,2,3158
8932,2024-02-01,Bengaluru,Organic,Sofa,3,1443,0,7,0,0,1,26,15.0,1,27,15,21645
8933,2024-08-01,Pune,Referral,Dining,6,1569,3,6,0,0,2,31,1.0,1,21,1,1569
8934,2024-02-01,Bengaluru,Google_Ads,Sofa,3,1549,0,9,0,0,1,31,,0,27,27,41823
8935,2024-05-01,Chennai,Google_Ads,Sofa,12,1592,2,7,0,0,0,29,16.0,1,24,16,25472
8936,2024-08-01,Bengaluru,Organic,Full_Home,12,4337,0,8,0,0,0,30,,0,21,21,91077
8937,2024-12-01,Delhi,Meta_Ads,Dining,6,1413,3,5,0,0,1,32,6.0,1,17,6,8478
8938,2024-12-01,Bengaluru,Organic,Bed,12,1179,0,7,2,0,0,24,,0,17,17,20043
8939,2024-11-01,Hyderabad,Meta_Ads,Sofa,6,1502,2,7,1,0,1,30,7.0,1,18,7,10514
8940,2024-03-01,Bengaluru,Organic,Full_Home,6,4609,0,7,1,0,1,28,2.0,1,26,2,9218
8941,2024-02-01,Delhi,Google_Ads,Full_Home,6,4467,3,5,1,0,1,25,4.0,1,27,4,17868
8942,2024-11-01,Chennai,Google_Ads,Bed,3,1189,2,8,1,0,0,34,,0,18,18,21402
8943,2024-12-01,Delhi,Google_Ads,Wardrobe,3,950,3,6,0,0,1,39,8.0,1,17,8,7600
8944,2024-04-01,Bengaluru,Meta_Ads,Study,6,883,2,1,1,0,3,35,3.0,1,25,3,2649
8945,2024-01-01,Hyderabad,Organic,Sofa,3,1725,6,1,0,0,3,34,1.0,1,28,1,1725
8946,2024-08-01,Mumbai,Referral,Wardrobe,12,1191,0,1,1,0,0,31,4.0,1,21,4,4764
8947,2024-01-01,Bengaluru,Meta_Ads,Sofa,3,1314,0,9,0,2,0,30,9.0,1,28,9,11826
8948,2024-01-01,Mumbai,Organic,Bed,6,1325,0,8,0,0,1,31,17.0,1,28,17,22525
8949,2024-12-01,Pune,Google_Ads,Dining,6,1562,2,7,0,0,0,32,,0,17,17,26554
8950,2024-06-01,Mumbai,Meta_Ads,Bed,3,1250,2,5,1,0,0,35,,0,23,23,28750
8951,2024-02-01,Hyderabad,Direct,Dining,3,1638,0,10,0,0,1,28,25.0,1,27,25,40950
8952,2024-08-01,Hyderabad,Google_Ads,Bed,6,1431,3,7,0,0,1,30,16.0,1,21,16,22896
8953,2024-05-01,Mumbai,Referral,Wardrobe,3,1056,3,7,0,0,1,35,4.0,1,24,4,4224
8954,2024-07-01,Mumbai,Google_Ads,Full_Home,3,3993,2,1,0,0,0,26,1.0,1,22,1,3993
8955,2024-11-01,Hyderabad,Meta_Ads,Wardrobe,3,1102,2,5,1,0,2,26,5.0,1,18,5,5510
8956,2024-03-01,Mumbai,Organic,Wardrobe,6,993,2,9,0,0,0,26,10.0,1,26,10,9930
8957,2024-08-01,Bengaluru,Organic,Wardrobe,12,1077,0,9,0,0,0,27,6.0,1,21,6,6462
8958,2024-10-01,Mumbai,Meta_Ads,Full_Home,12,3634,3,6,0,1,2,34,3.0,1,19,3,10902
8959,2024-06-01,Pune,Referral,Study,6,871,2,7,0,0,1,40,4.0,1,23,4,3484
8960,2024-12-01,Mumbai,Referral,Sofa,6,1572,1,8,0,0,0,25,,0,17,17,26724
8961,2024-06-01,Bengaluru,Organic,Sofa,12,1756,0,9,0,0,0,21,,0,23,23,40388
8962,2024-06-01,Bengaluru,Meta_Ads,Dining,6,1370,1,10,0,1,0,26,22.0,1,23,22,30140
8963,2024-11-01,Bengaluru,Meta_Ads,Full_Home,12,4416,0,8,0,0,0,30,12.0,1,18,12,52992
8964,2024-08-01,Chennai,Organic,Sofa,12,1528,0,7,0,0,0,27,,0,21,21,32088
8965,2024-11-01,Delhi,Organic,Wardrobe,3,1110,2,7,0,2,0,31,,0,18,18,19980
8966,2024-10-01,Hyderabad,Meta_Ads,Study,6,800,2,7,1,0,1,28,17.0,1,19,17,13600
8967,2024-09-01,Hyderabad,Meta_Ads,Bed,12,1373,0,7,0,1,0,34,,0,20,20,27460
8968,2024-03-01,Mumbai,Google_Ads,Study,3,897,1,8,0,0,1,31,19.0,1,26,19,17043
8969,2024-05-01,Hyderabad,Google_Ads,Bed,3,1246,2,5,0,0,3,21,19.0,1,24,19,23674
8970,2024-11-01,Chennai,Meta_Ads,Dining,3,1377,1,6,0,0,2,23,3.0,1,18,3,4131
8971,2024-08-01,Hyderabad,Referral,Full_Home,3,4135,2,8,0,0,0,27,15.0,1,21,15,62025
8972,2024-04-01,Hyderabad,Organic,Full_Home,3,3878,3,8,0,0,1,21,17.0,1,25,17,65926
8973,2024-04-01,Mumbai,Direct,Dining,6,1875,0,9,0,0,1,32,,0,25,25,46875
8974,2024-10-01,Pune,Organic,Bed,12,1446,2,8,0,0,2,34,,0,19,19,27474
8975,2024-03-01,Bengaluru,Google_Ads,Study,3,792,1,8,0,1,0,30,,0,26,26,20592
8976,2024-02-01,Hyderabad,Organic,Full_Home,12,3833,4,6,0,0,1,28,14.0,1,27,14,53662
8977,2024-10-01,Mumbai,Referral,Bed,12,1222,2,8,1,0,0,28,4.0,1,19,4,4888
8978,2024-04-01,Delhi,Organic,Bed,6,1415,2,5,0,0,0,25,5.0,1,25,5,7075
8979,2024-10-01,Pune,Meta_Ads,Sofa,12,1576,0,5,2,0,2,28,16.0,1,19,16,25216
8980,2024-07-01,Delhi,Organic,Study,6,877,3,6,0,1,1,23,2.0,1,22,2,1754
8981,2024-12-01,Bengaluru,Google_Ads,Wardrobe,3,927,0,7,1,0,0,26,2.0,1,17,2,1854
8982,2024-07-01,Hyderabad,Google_Ads,Sofa,3,1505,0,8,0,0,1,25,18.0,1,22,18,27090
8983,2024-11-01,Chennai,Google_Ads,Dining,6,1500,3,5,0,0,1,25,,0,18,18,27000
8984,2024-11-01,Delhi,Meta_Ads,Full_Home,12,3664,1,6,0,0,0,41,,0,18,18,65952
8985,2024-03-01,Pune,Referral,Sofa,3,1702,0,7,0,0,1,27,,0,26,26,44252
8986,2024-12-01,Pune,Google_Ads,Wardrobe,6,1188,1,1,0,0,2,31,1.0,1,17,1,1188
8987,2024-09-01,Pune,Google_Ads,Full_Home,12,4456,3,8,0,0,1,28,16.0,1,20,16,71296
8988,2024-02-01,Mumbai,Organic,Full_Home,12,3487,0,8,0,1,0,23,,0,27,27,94149
8989,2024-01-01,Mumbai,Referral,Bed,12,1531,0,6,0,2,0,30,,0,28,28,42868
8990,2024-04-01,Pune,Meta_Ads,Sofa,3,1512,2,6,0,1,3,21,,0,25,25,37800
8991,2024-01-01,Chennai,Meta_Ads,Wardrobe,3,942,1,1,0,1,0,30,1.0,1,28,1,942
8992,2024-05-01,Bengaluru,Meta_Ads,Bed,3,1455,1,6,0,0,1,31,12.0,1,24,12,17460
8993,2024-12-01,Bengaluru,Organic,Wardrobe,3,850,2,5,3,0,2,28,8.0,1,17,8,6800
8994,2024-06-01,Mumbai,Referral,Dining,12,1376,2,7,0,0,0,23,8.0,1,23,8,11008
8995,2024-01-01,Hyderabad,Google_Ads,Full_Home,6,4461,3,7,0,0,3,33,14.0,1,28,14,62454
8996,2024-06-01,Pune,Direct,Dining,12,1449,0,7,2,0,0,37,,0,23,23,33327
8997,2024-03-01,Delhi,Organic,Full_Home,6,4060,4,6,0,0,2,21,14.0,1,26,14,56840
8998,2024-11-01,Bengaluru,Organic,Study,6,929,0,9,0,0,0,25,6.0,1,18,6,5574
8999,2024-02-01,Mumbai,Google_Ads,Wardrobe,3,1197,2,1,0,0,0,23,1.0,1,27,1,1197
9000,2024-10-01,Pune,Direct,Sofa,6,1447,0,8,0,0,0,25,1.0,1,19,1,1447
9001,2024-06-01,Mumbai,Meta_Ads,Full_Home,12,3824,3,7,0,0,3,27,13.0,1,23,13,49712
9002,2024-01-01,Bengaluru,Meta_Ads,Study,6,913,0,8,0,0,0,28,22.0,1,28,22,20086
9003,2024-09-01,Mumbai,Meta_Ads,Bed,12,1324,2,7,0,0,0,39,20.0,1,20,20,26480
9004,2024-06-01,Pune,Google_Ads,Bed,12,1353,3,7,0,0,2,27,5.0,1,23,5,6765
9005,2024-10-01,Mumbai,Google_Ads,Study,3,1041,2,7,0,1,0,32,3.0,1,19,3,3123
9006,2024-08-01,Bengaluru,Google_Ads,Sofa,3,1646,1,8,0,0,0,30,18.0,1,21,18,29628
9007,2024-10-01,Mumbai,Google_Ads,Full_Home,6,4606,1,1,0,0,0,29,1.0,1,19,1,4606
9008,2024-06-01,Chennai,Meta_Ads,Bed,6,1280,0,9,0,0,2,34,21.0,1,23,21,26880
9009,2024-01-01,Mumbai,Organic,Dining,3,1791,3,8,0,0,1,27,27.0,1,28,27,48357
9010,2024-02-01,Mumbai,Organic,Bed,3,1541,3,5,1,0,2,34,9.0,1,27,9,13869
9011,2024-06-01,Bengaluru,Meta_Ads,Wardrobe,12,877,0,5,1,0,0,39,,0,23,23,20171
9012,2024-05-01,Mumbai,Google_Ads,Full_Home,12,4008,0,5,0,1,1,24,,0,24,24,96192
9013,2024-10-01,Pune,Meta_Ads,Bed,6,1375,3,4,0,0,2,34,1.0,1,19,1,1375
9014,2024-05-01,Hyderabad,Organic,Sofa,6,1581,0,8,0,0,0,31,3.0,1,24,3,4743
9015,2024-11-01,Mumbai,Organic,Sofa,3,1543,2,6,0,0,1,31,11.0,1,18,11,16973
9016,2024-03-01,Pune,Meta_Ads,Sofa,3,1706,0,8,0,1,0,28,,0,26,26,44356
9017,2024-05-01,Mumbai,Direct,Wardrobe,6,923,2,7,1,0,1,34,17.0,1,24,17,15691
9018,2024-10-01,Pune,Referral,Sofa,6,1781,0,6,1,0,0,21,18.0,1,19,18,32058
9019,2024-02-01,Bengaluru,Referral,Bed,12,1472,1,6,0,0,0,28,,0,27,27,39744
9020,2024-04-01,Mumbai,Organic,Study,3,856,0,9,0,0,0,22,,0,25,25,21400
9021,2024-10-01,Pune,Meta_Ads,Full_Home,6,3445,1,8,0,0,0,21,17.0,1,19,17,58565
9022,2024-08-01,Chennai,Direct,Bed,12,1432,2,6,1,0,2,35,2.0,1,21,2,2864
9023,2024-10-01,Hyderabad,Direct,Full_Home,3,3436,4,7,0,0,2,21,13.0,1,19,13,44668
9024,2024-07-01,Delhi,Referral,Full_Home,6,4080,2,9,0,0,0,38,,0,22,22,89760
9025,2024-11-01,Pune,Referral,Dining,6,1685,2,1,1,1,1,32,1.0,1,18,1,1685
9026,2024-11-01,Hyderabad,Direct,Study,3,1072,2,6,2,0,1,30,,0,18,18,19296
9027,2024-12-01,Bengaluru,Organic,Wardrobe,3,959,2,8,0,0,1,25,,0,17,17,16303
9028,2024-02-01,Mumbai,Google_Ads,Sofa,12,1651,2,9,0,0,0,34,,0,27,27,44577
9029,2024-08-01,Delhi,Meta_Ads,Full_Home,6,4735,4,8,0,0,1,35,20.0,1,21,20,94700
9030,2024-02-01,Delhi,Organic,Full_Home,3,4047,0,1,1,1,0,29,1.0,1,27,1,4047
9031,2024-03-01,Pune,Organic,Bed,6,1159,1,7,1,0,0,38,14.0,1,26,14,16226
9032,2024-04-01,Mumbai,Meta_Ads,Sofa,12,1339,2,8,0,0,0,28,20.0,1,25,20,26780
9033,2024-08-01,Bengaluru,Meta_Ads,Sofa,6,1479,4,1,0,0,1,27,1.0,1,21,1,1479
9034,2024-06-01,Bengaluru,Direct,Wardrobe,12,963,4,4,1,0,3,30,2.0,1,23,2,1926
9035,2024-11-01,Pune,Meta_Ads,Full_Home,12,3842,0,9,0,0,0,38,,0,18,18,69156
9036,2024-04-01,Bengaluru,Google_Ads,Sofa,3,1528,0,1,0,1,0,25,1.0,1,25,1,1528
9037,2024-08-01,Pune,Organic,Dining,3,1660,0,7,0,1,0,35,7.0,1,21,7,11620
9038,2024-10-01,Bengaluru,Meta_Ads,Full_Home,6,3771,5,7,0,0,1,32,5.0,1,19,5,18855
9039,2024-12-01,Mumbai,Google_Ads,Bed,6,1304,2,8,0,0,0,32,16.0,1,17,16,20864
9040,2024-03-01,Pune,Organic,Dining,6,1724,2,7,0,0,0,28,10.0,1,26,10,17240
9041,2024-09-01,Mumbai,Direct,Wardrobe,6,1044,0,6,1,1,0,26,,0,20,20,20880
9042,2024-02-01,Pune,Google_Ads,Sofa,3,1670,1,6,0,0,0,31,16.0,1,27,16,26720
9043,2024-07-01,Bengaluru,Meta_Ads,Wardrobe,12,945,3,7,0,0,1,26,7.0,1,22,7,6615
9044,2024-05-01,Delhi,Meta_Ads,Sofa,6,1472,1,9,0,0,1,30,7.0,1,24,7,10304
9045,2024-12-01,Delhi,Organic,Study,12,938,1,6,1,0,0,28,,0,17,17,15946
9046,2024-10-01,Pune,Meta_Ads,Bed,6,1517,1,6,0,1,1,32,,0,19,19,28823
9047,2024-12-01,Bengaluru,Meta_Ads,Full_Home,6,4256,1,9,0,0,0,33,,0,17,17,72352
9048,2024-11-01,Mumbai,Organic,Dining,12,1520,2,5,1,0,2,34,10.0,1,18,10,15200
9049,2024-05-01,Delhi,Direct,Full_Home,3,3451,3,6,0,0,1,28,14.0,1,24,14,48314
9050,2024-09-01,Chennai,Google_Ads,Study,6,926,0,1,0,0,1,34,1.0,1,20,1,926
9051,2024-01-01,Pune,Meta_Ads,Study,6,1063,1,8,0,0,0,36,16.0,1,28,16,17008
9052,2024-07-01,Pune,Referral,Bed,12,1407,2,6,0,0,1,22,,0,22,22,30954
9053,2024-01-01,Delhi,Google_Ads,Wardrobe,6,998,4,7,0,0,2,31,,0,28,28,27944
9054,2024-09-01,Delhi,Referral,Full_Home,3,3507,4,7,0,0,1,21,4.0,1,20,4,14028
9055,2024-12-01,Pune,Meta_Ads,Study,6,801,1,6,0,1,1,35,7.0,1,17,7,5607
9056,2024-09-01,Pune,Google_Ads,Study,6,998,0,7,1,0,0,42,4.0,1,20,4,3992
9057,2024-11-01,Pune,Google_Ads,Sofa,3,1440,0,8,1,0,1,30,1.0,1,18,1,1440
9058,2024-03-01,Pune,Google_Ads,Sofa,6,1428,3,6,0,0,2,27,8.0,1,26,8,11424
9059,2024-12-01,Pune,Referral,Sofa,6,1395,1,6,0,0,0,29,,0,17,17,23715
9060,2024-07-01,Bengaluru,Organic,Sofa,6,1745,0,8,0,1,1,26,8.0,1,22,8,13960
9061,2024-09-01,Mumbai,Referral,Full_Home,3,3827,1,8,1,0,1,22,14.0,1,20,14,53578
9062,2024-10-01,Chennai,Organic,Dining,12,1458,5,1,0,0,2,21,1.0,1,19,1,1458
9063,2024-08-01,Delhi,Meta_Ads,Wardrobe,3,978,1,8,0,0,0,24,3.0,1,21,3,2934
9064,2024-04-01,Bengaluru,Direct,Sofa,6,1647,2,7,1,0,0,27,,0,25,25,41175
9065,2024-08-01,Delhi,Referral,Full_Home,12,3979,2,6,0,0,0,26,4.0,1,21,4,15916
9066,2024-08-01,Delhi,Meta_Ads,Sofa,3,1676,3,5,0,0,2,29,16.0,1,21,16,26816
9067,2024-11-01,Pune,Organic,Bed,3,1414,3,1,0,0,1,29,1.0,1,18,1,1414
9068,2024-06-01,Pune,Referral,Full_Home,12,3897,3,8,0,1,2,25,1.0,1,23,1,3897
9069,2024-07-01,Bengaluru,Meta_Ads,Study,6,1040,0,9,0,0,0,29,,0,22,22,22880
9070,2024-07-01,Mumbai,Google_Ads,Sofa,3,1313,2,8,0,0,1,29,,0,22,22,28886
9071,2024-02-01,Bengaluru,Meta_Ads,Sofa,3,1660,1,10,0,0,1,27,4.0,1,27,4,6640
9072,2024-02-01,Pune,Direct,Bed,3,1335,2,7,0,0,0,33,11.0,1,27,11,14685
9073,2024-01-01,Bengaluru,Organic,Dining,12,1539,3,6,1,1,1,43,11.0,1,28,11,16929
9074,2024-08-01,Delhi,Organic,Bed,6,1290,1,3,1,1,0,33,6.0,1,21,6,7740
9075,2024-06-01,Delhi,Direct,Dining,3,1688,4,3,3,0,2,28,1.0,1,23,1,1688
9076,2024-11-01,Delhi,Google_Ads,Bed,12,1228,3,4,1,0,1,24,1.0,1,18,1,1228
9077,2024-09-01,Delhi,Direct,Dining,6,1699,5,6,1,1,2,43,13.0,1,20,13,22087
9078,2024-02-01,Hyderabad,Meta_Ads,Study,12,931,3,6,0,2,1,32,3.0,1,27,3,2793
9079,2024-02-01,Delhi,Organic,Full_Home,6,4475,2,8,0,1,2,29,,0,27,27,120825
9080,2024-05-01,Bengaluru,Google_Ads,Sofa,12,1368,2,1,1,0,0,33,1.0,1,24,1,1368
9081,2024-12-01,Mumbai,Meta_Ads,Sofa,6,1461,0,7,1,0,0,31,,0,17,17,24837
9082,2024-01-01,Delhi,Meta_Ads,Sofa,3,1542,2,6,1,0,1,33,21.0,1,28,21,32382
9083,2024-03-01,Mumbai,Meta_Ads,Sofa,3,1656,0,1,2,0,0,30,1.0,1,26,1,1656
9084,2024-01-01,Hyderabad,Google_Ads,Bed,3,1257,1,8,2,0,0,24,18.0,1,28,18,22626
9085,2024-05-01,Mumbai,Google_Ads,Sofa,12,1435,0,1,0,0,0,28,1.0,1,24,1,1435
9086,2024-12-01,Pune,Organic,Full_Home,6,4649,0,8,0,0,0,22,13.0,1,17,13,60437
9087,2024-09-01,Bengaluru,Direct,Full_Home,3,3552,1,8,0,0,2,32,,0,20,20,71040
9088,2024-06-01,Hyderabad,Google_Ads,Study,3,993,4,4,0,2,2,32,6.0,1,23,6,5958
9089,2024-02-01,Bengaluru,Google_Ads,Bed,6,1470,0,7,0,0,0,33,,0,27,27,39690
9090,2024-05-01,Delhi,Meta_Ads,Study,6,846,2,6,0,0,1,35,17.0,1,24,17,14382
9091,2024-07-01,Mumbai,Organic,Dining,12,1604,1,7,0,0,0,21,,0,22,22,35288
9092,2024-04-01,Delhi,Organic,Study,12,928,4,7,0,0,1,27,6.0,1,25,6,5568
9093,2024-09-01,Bengaluru,Direct,Sofa,12,1678,1,7,1,0,0,28,,0,20,20,33560
9094,2024-12-01,Hyderabad,Google_Ads,Full_Home,3,4622,3,1,0,0,2,26,1.0,1,17,1,4622
9095,2024-03-01,Delhi,Meta_Ads,Bed,6,1283,4,6,2,0,2,29,9.0,1,26,9,11547
9096,2024-04-01,Chennai,Direct,Bed,6,1263,3,3,2,0,1,23,1.0,1,25,1,1263
9097,2024-02-01,Hyderabad,Organic,Bed,12,1264,1,8,1,0,0,36,,0,27,27,34128
9098,2024-09-01,Delhi,Meta_Ads,Bed,3,1193,6,5,0,0,1,21,4.0,1,20,4,4772
9099,2024-06-01,Pune,Direct,Full_Home,12,3477,0,8,0,0,0,21,15.0,1,23,15,52155
9100,2024-04-01,Bengaluru,Meta_Ads,Study,6,1044,2,9,0,0,0,23,4.0,1,25,4,4176
9101,2024-03-01,Delhi,Google_Ads,Full_Home,6,3836,3,6,0,0,3,32,,0,26,26,99736
9102,2024-01-01,Mumbai,Google_Ads,Full_Home,6,3415,3,6,1,0,1,25,,0,28,28,95620
9103,2024-06-01,Hyderabad,Referral,Dining,3,1440,2,5,1,0,0,35,11.0,1,23,11,15840
9104,2024-09-01,Bengaluru,Referral,Full_Home,12,4718,0,7,0,0,0,22,2.0,1,20,2,9436
9105,2024-03-01,Mumbai,Google_Ads,Full_Home,3,3485,0,6,1,0,0,28,8.0,1,26,8,27880
9106,2024-01-01,Delhi,Meta_Ads,Sofa,6,1637,1,7,0,0,1,31,3.0,1,28,3,4911
9107,2024-06-01,Mumbai,Meta_Ads,Bed,6,1459,1,5,0,1,0,31,1.0,1,23,1,1459
9108,2024-09-01,Bengaluru,Google_Ads,Bed,6,1444,0,1,0,0,1,23,1.0,1,20,1,1444
9109,2024-05-01,Mumbai,Referral,Dining,6,1546,0,8,1,0,0,29,,0,24,24,37104
9110,2024-04-01,Pune,Meta_Ads,Full_Home,6,4294,0,8,1,1,0,21,18.0,1,25,18,77292
9111,2024-02-01,Bengaluru,Referral,Bed,6,1232,3,7,0,1,1,43,13.0,1,27,13,16016
9112,2024-09-01,Mumbai,Organic,Full_Home,3,3982,0,6,1,1,1,35,,0,20,20,79640
9113,2024-11-01,Chennai,Google_Ads,Study,6,1026,3,7,0,0,2,34,3.0,1,18,3,3078
9114,2024-10-01,Chennai,Organic,Bed,6,1380,2,5,1,0,0,27,6.0,1,19,6,8280
9115,2024-07-01,Bengaluru,Organic,Study,12,912,1,1,0,0,0,28,1.0,1,22,1,912
9116,2024-09-01,Delhi,Google_Ads,Full_Home,3,4361,2,8,0,0,1,32,,0,20,20,87220
9117,2024-05-01,Bengaluru,Google_Ads,Bed,6,1441,2,7,0,1,2,28,1.0,1,24,1,1441
9118,2024-01-01,Chennai,Referral,Bed,3,1527,3,6,0,0,1,32,,0,28,28,42756
9119,2024-05-01,Mumbai,Organic,Study,3,1006,3,6,1,0,1,37,5.0,1,24,5,5030
9120,2024-09-01,Mumbai,Organic,Wardrobe,6,1017,0,1,0,0,0,23,1.0,1,20,1,1017
9121,2024-08-01,Bengaluru,Google_Ads,Sofa,12,1389,0,1,1,0,0,34,1.0,1,21,1,1389
9122,2024-12-01,Delhi,Organic,Full_Home,6,4058,2,6,1,0,0,24,,0,17,17,68986
9123,2024-12-01,Bengaluru,Organic,Sofa,3,1505,1,8,0,0,2,24,,0,17,17,25585
9124,2024-03-01,Hyderabad,Meta_Ads,Bed,12,1377,3,8,0,0,1,29,1.0,1,26,1,1377
9125,2024-01-01,Mumbai,Google_Ads,Full_Home,12,4275,0,7,0,0,0,31,,0,28,28,119700
9126,2024-04-01,Delhi,Meta_Ads,Study,6,832,3,6,0,1,3,21,5.0,1,25,5,4160
9127,2024-11-01,Pune,Organic,Wardrobe,12,1131,1,6,0,0,1,36,,0,18,18,20358
9128,2024-10-01,Bengaluru,Google_Ads,Bed,6,1292,0,7,0,0,0,23,8.0,1,19,8,10336
9129,2024-02-01,Bengaluru,Referral,Sofa,12,1687,1,8,0,0,0,21,11.0,1,27,11,18557
9130,2024-02-01,Mumbai,Google_Ads,Sofa,3,1282,4,4,1,0,2,26,3.0,1,27,3,3846
9131,2024-07-01,Hyderabad,Referral,Full_Home,6,4477,4,6,0,0,1,22,14.0,1,22,14,62678
9132,2024-08-01,Bengaluru,Google_Ads,Sofa,12,1562,3,6,1,0,2,29,12.0,1,21,12,18744
9133,2024-12-01,Hyderabad,Organic,Sofa,12,1496,3,1,0,1,2,30,2.0,1,17,2,2992
9134,2024-10-01,Delhi,Meta_Ads,Full_Home,6,3599,6,1,0,0,2,21,1.0,1,19,1,3599
9135,2024-03-01,Delhi,Organic,Full_Home,3,4640,4,6,0,0,3,28,12.0,1,26,12,55680
9136,2024-01-01,Delhi,Direct,Study,12,781,0,9,1,0,0,35,11.0,1,28,11,8591
9137,2024-08-01,Bengaluru,Google_Ads,Bed,6,1156,2,6,0,0,0,41,11.0,1,21,11,12716
9138,2024-07-01,Bengaluru,Google_Ads,Bed,6,1489,1,8,0,0,1,27,1.0,1,22,1,1489
9139,2024-12-01,Hyderabad,Google_Ads,Full_Home,3,4363,3,1,2,0,3,31,1.0,1,17,1,4363
9140,2024-07-01,Mumbai,Meta_Ads,Study,12,1030,0,10,0,0,0,24,,0,22,22,22660
9141,2024-07-01,Delhi,Referral,Full_Home,6,4759,0,9,0,0,1,28,,0,22,22,104698
9142,2024-04-01,Chennai,Google_Ads,Wardrobe,12,968,2,8,0,0,0,35,,0,25,25,24200
9143,2024-02-01,Bengaluru,Organic,Full_Home,6,4532,0,1,1,0,1,27,2.0,1,27,2,9064
9144,2024-11-01,Mumbai,Meta_Ads,Full_Home,3,3453,2,9,0,0,2,25,8.0,1,18,8,27624
9145,2024-10-01,Mumbai,Direct,Bed,12,1519,1,1,0,1,0,28,1.0,1,19,1,1519
9146,2024-02-01,Bengaluru,Meta_Ads,Bed,3,1394,4,4,2,1,2,24,2.0,1,27,2,2788
9147,2024-09-01,Chennai,Direct,Sofa,6,1748,3,5,0,0,4,25,9.0,1,20,9,15732
9148,2024-05-01,Chennai,Meta_Ads,Study,12,942,3,1,1,0,1,30,2.0,1,24,2,1884
9149,2024-06-01,Mumbai,Direct,Bed,12,1391,2,1,1,0,0,24,1.0,1,23,1,1391
9150,2024-11-01,Chennai,Organic,Bed,12,1527,2,6,0,0,1,21,,0,18,18,27486
9151,2024-11-01,Bengaluru,Meta_Ads,Dining,3,1528,1,8,0,0,0,26,,0,18,18,27504
9152,2024-03-01,Chennai,Referral,Study,12,873,2,3,1,1,2,25,1.0,1,26,1,873
9153,2024-04-01,Pune,Meta_Ads,Bed,6,1491,0,8,0,0,0,29,2.0,1,25,2,2982
9154,2024-10-01,Bengaluru,Google_Ads,Full_Home,6,4750,3,5,0,0,3,32,14.0,1,19,14,66500
9155,2024-12-01,Delhi,Meta_Ads,Sofa,6,1624,5,6,0,0,1,29,12.0,1,17,12,19488
9156,2024-01-01,Hyderabad,Referral,Wardrobe,6,1000,4,6,1,0,1,25,3.0,1,28,3,3000
9157,2024-11-01,Mumbai,Organic,Dining,6,1421,1,1,1,0,1,30,1.0,1,18,1,1421
9158,2024-06-01,Mumbai,Google_Ads,Dining,6,1699,1,7,1,0,0,33,8.0,1,23,8,13592
9159,2024-08-01,Delhi,Referral,Study,3,1023,1,7,0,0,0,25,,0,21,21,21483
9160,2024-01-01,Bengaluru,Meta_Ads,Dining,12,1421,0,5,0,1,0,28,27.0,1,28,27,38367
9161,2024-09-01,Bengaluru,Google_Ads,Full_Home,12,3806,0,9,0,0,0,39,13.0,1,20,13,49478
9162,2024-09-01,Bengaluru,Google_Ads,Full_Home,6,3542,1,7,0,0,0,33,13.0,1,20,13,46046
9163,2024-08-01,Hyderabad,Google_Ads,Full_Home,12,3873,3,5,2,0,1,36,8.0,1,21,8,30984
9164,2024-10-01,Mumbai,Organic,Full_Home,12,4207,0,7,2,0,0,30,,0,19,19,79933
